,CRN,Subj,Crse,Sec,Cred,Title,Campus,Fee,Sylbi?,Location,Day(s),Time,Act,Rem,Instructor,Course Dates,Year,Term
645,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,2018,Spring
646,35757,CS,371,002,3.000,HON: ADV COMP PROB SOLVING,Bowling Green,,Yes,COHH 3119,MWF,09:10 am-10:05 am,11,-1,"Ziegler, U",01/22-05/11,2018,Spring
647,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,2018,Spring
648,35759,CS,371,003,3.000,HON: ADV COMP PROB SOLVING,Bowling Green,,Yes,COHH 2117,MWF,10:20 am-11:15 am,16,-3,"Wang, H",01/22-05/11,2018,Spring
649,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,2018,Spring
650,35762,CS,371,004,3.000,HON: ADV COMP PROB SOLVING,Bowling Green,,Yes,COHH 2117,MWF,11:30 am-12:25 pm,7,5,"Ziegler, U",01/22-05/11,2018,Spring
651,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,2018,Spring
652,42790,CS,371,005,3.000,HON: ADV COMP PROB SOLVING,Bowling Green,,Yes,COHH 2117,MWF,01:50 pm-02:45 pm,10,2,"Ziegler, U",01/22-05/11,2018,Spring
653,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,Honors Eligibility or 3.2 overall university GPA required,2018,Spring
654,37181,CS,381,001,3.000,INTRO TO COMPUTER NETWORKS,Bowling Green,,Yes,SH B105,MWF,01:50 pm-02:45 pm,18,12,"Li, Q",01/22-05/11,2018,Spring
655,37198,CS,382,001,3.000,PROGRAMMING LANGUAGES,Bowling Green,,Yes,EST 214A,MWF,11:30 am-12:25 pm,37,-3,"Gary, J",01/22-05/11,2018,Spring
656,02615,CS,389,001,1.000,PRACTICUM/COMPUTER SCI,Bowling Green,,Yes,TBA,,TBA,2,0,"Ziegler, U",01/22-05/11,2018,Spring
657,02617,CS,389,002,1.000,PRACTICUM/COMPUTER SCI,Bowling Green,,,TBA,,TBA,1,0,"Galloway, J",01/22-05/11,2018,Spring
658,02637,CS,445,001,3.000,OPERATING SYSTEMS II,Bowling Green,,Yes,SH 1102,MWF,08:00 am-08:55 am,3,2,"Li, Q",01/22-05/11,2018,Spring
659,02639,CS,445G,001,3.000,OPERATING SYSTEMS II,Bowling Green,,Yes,SH 1102,MWF,08:00 am-08:55 am,6,14,"Li, Q",01/22-05/11,2018,Spring
660,32471,CS,446,001,3.000,INTERACTIVE COM GRAPHICS,Bowling Green,,Yes,SH B105,MWF,11:30 am-12:25 pm,4,1,"Li, Q",01/22-05/11,2018,Spring
661,32472,CS,446G,001,3.000,INTERACTIVE COM GRAPHICS,Bowling Green,,Yes,SH B105,MWF,11:30 am-12:25 pm,9,11,"Li, Q",01/22-05/11,2018,Spring
662,02645,CS,475,001,3.000,MOBILE APP DEVELOPMENT,Bowling Green,,Yes,SH B105,MWF,12:40 pm-01:35 pm,20,0,"Wang, H",01/22-05/11,2018,Spring
663,38735,CS,496,001,3.000,SENIOR PROJECT & PROFESS PRAC,Bowling Green,,Yes,EST 0248,MWF,10:20 am-11:15 am,19,1,"Xing, G",01/22-05/11,2018,Spring
664,44123,CS,496,002,3.000,SENIOR PROJECT & PROFESS PRAC,Bowling Green,,Yes,SH 1103,MWF,10:20 am-11:15 am,14,6,"Galloway, J",01/22-05/11,2018,Spring
665,36219,CS,500,001,3.000,RESEARCH METH/COMP SCI,Bowling Green,,Yes,SH B106,W,05:30 pm-08:15 pm,4,21,"Gary, J",01/22-05/11,2018,Spring
666,24478,CS,543,001,3.000,ADVANCED DATABASE SYSTEMS,Bowling Green,,Yes,SH 1102,TR,12:40 pm-02:00 pm,6,18,"Xia, Z",01/22-05/11,2018,Spring
667,24718,CS,549,001,3.000,ANALYSIS OF ALGORITHMS,Bowling Green,,Yes,SH 1103,MW,01:50 pm-02:45 pm,5,20,"Atici, M",01/22-05/11,2018,Spring
668,42823,CS,555,001,3.000,DATA SCIENCE,Bowling Green,,Yes,EST 214B,TR,09:35 am-10:55 am,11,14,"Xia, Z",01/22-05/11,2018,Spring
669,36202,CS,560,001,3.000,SOFTWARE ENG & PROJ MGT,Bowling Green,,Yes,SH 1102,M,05:30 pm-08:15 pm,9,16,"Galloway, J",01/22-05/11,2018,Spring
670,28017,CS,595,001,3.000,DATA MINING WITH HADOOP,Bowling Green,,Yes,TBA,,TBA,1,0,"Li, Q",01/22-05/11,2018,Spring
671,28078,CS,595,002,3.000,CONCURRENCY IN PROG LANGUAGES,Bowling Green,,Yes,TBA,,TBA,1,0,"Gary, J",01/22-05/11,2018,Spring
672,30396,CS,595,003,3.000,TECH FOR COMPUTER SECURE EDUCA,Bowling Green,,Yes,TBA,,TBA,1,0,"Xing, G",01/22-05/11,2018,Spring
673,39812,CS,599,001,3.000,THESIS RESEARCH/WRITING,Bowling Green,,Yes,TBA,,TBA,1,0,"Ziegler, U",01/22-05/11,2018,Spring
674,40249,CS,599,002,3.000,THESIS RESEARCH/WRITING,Bowling Green,,,TBA,,TBA,0,1,"Wang, H",01/22-05/11,2018,Spring
675,40363,CS,599,003,3.000,THESIS RESEARCH/WRITING,Bowling Green,,,TBA,,TBA,1,1,"Xing, G",01/22-05/11,2018,Spring
676,43334,CS,599,004,3.000,THESIS RESEARCH/WRITING,Bowling Green,,Yes,TBA,,TBA,1,0,"Galloway, J",01/22-05/11,2018,Spring
677,36226,CS,600,001,1.000,MAINT MATRICULATION,Bowling Green,,,TBA,,TBA,3,-1,"Atici, M",01/22-05/11,2018,Spring
678,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,Spring
679,Spring,Spring,Spring,Spring,Spring,Spring,Spring,Spring,Spring,Spring,Spring,Spring,Spring,Spring,Spring,Spring,2018,Spring
680,39385,CS,170,001,3.000,PROBLEM SOLVING & PROGRAMMING,Bowling Green,,Yes,SH B103,MWF,09:10 am-10:05 am,26,5,"Abumuhfouz, I",08/21-12/08,2017,Fall
681,39545,CS,170,002,3.000,PROBLEM SOLVING & PROGRAMMING,Bowling Green,,Yes,SH 1102,MWF,11:30 am-12:25 pm,24,3,"Yang, R",08/21-12/08,2017,Fall
682,44387,CS,170,013,3.000,PROBLEM SOLVING & PROGRAMMING,Bowling Green,,Yes,SH B103,MWF,08:00 am-08:55 am,27,3,"Abumuhfouz, I",08/21-12/08,2017,Fall
683,39362,CS,180,001,4.000,HON: COMPUTER SCIENCE I,Bowling Green,,Yes,SH 1103,MWF,09:10 am-10:05 am,28,-1,"Wang, H",08/21-12/08,2017,Fall
684,,,,,,,,,,SH 1103,M,12:40 pm-02:30 pm,,,"Wang, H",08/21-12/08,2017,Fall
685,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science of Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science of Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science of Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science of Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science of Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science of Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science of Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science of Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science of Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science of Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science of Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science of Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science of Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science of Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science of Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science of Kentucky.,2017,Fall
686,39363,CS,180,002,4.000,COMPUTER SCIENCE I,Bowling Green,,Yes,SH B103,MWF,10:20 am-11:15 am,23,7,"Abumuhfouz, I",08/21-12/08,2017,Fall
687,,,,,,,,,,SH B103,R,12:45 pm-02:35 pm,,,"Abumuhfouz, I",08/21-12/08,2017,Fall
688,39375,CS,180,010,4.000,HON: COMPUTER SCIENCE I,Bowling Green,,Yes,SH 1103,MWF,11:30 am-12:25 pm,16,5,"Wang, H",08/21-12/08,2017,Fall
689,,,,,,,,,,SH 1103,W,12:40 pm-02:30 pm,,,"Wang, H",08/21-12/08,2017,Fall
690,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky.,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky.,2017,Fall
691,39378,CS,180,011,4.000,COMPUTER SCIENCE I,Bowling Green,,Yes,SH B103,MWF,11:30 am-12:25 pm,21,4,"Abumuhfouz, I",08/21-12/08,2017,Fall
692,,,,,,,,,,SH B103,T,12:45 pm-02:35 pm,,,"Abumuhfouz, I",08/21-12/08,2017,Fall
693,39379,CS,180,012,4.000,HON: COMPUTER SCIENCE I,Bowling Green,,Yes,SH B103,TR,08:00 am-09:20 am,27,0,"Xing, G",08/21-12/08,2017,Fall
694,,,,,,,,,,SH B106,R,12:10 pm-02:00 pm,,,"Xing, G",08/21-12/08,2017,Fall
695,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky,Honors Eligibility or 3.2 overall university GPA required The above section is for students in the Gatton Academy of Mathematics and Science in Kentucky,2017,Fall
